R02766	1.1.1.212-RXN
R01190	2.1.1.129-RXN
R03065	CHLORAMPHENICOL-O-ACETYLTRANSFERASE-RXN
R05081	PGLYCEROLTRANSI-RXN
R01914	RXN-10465
R09637	2.5.1.63-RXN
R10835	RXN-15236
R13121	RXNQT-4351
R00083	RXN-9051
R09791	RXN-7773
R11959	RXN-18999
R11357	RXN-12701
R04948	RXN-743
R11726	RXN-18601
R03744	TAU-PROTEIN-KINASE-RXN
R12236	RXN1G-686
R02679	1.1.1.190-RXN
R11720	RXN0-4841
R03746	IODOPHENOL-O-METHYLTRANSFERASE-RXN
R01293	RXN-8582
R05175	5.1.1.16-RXN
R04333	2.3.1.72-RXN
R09106	RXN-13728
R02455	MANNURONATE-REDUCTASE-RXN
R04032	PEPTIDE-TRYPTOPHAN-23-DIOXYGENASE-RXN
R12304	RXN-20176
R03721	2.1.1.118-RXN
R06757	RXN-14631
R08480	RXN-19125
R02041	RXN-20506
R00300	GLUCOSE-1-DEHYDROGENASE-NAD+-RXN
R01309	RXN-19312
R07654	RXN-18989
R02338	INDOLE-23-DIOXYGENASE-RXN
R03655	HISTIDINE--TRNA-LIGASE-RXN
R07759	RXN-13443
R13132	RXN-12026
R09649	RXN-13714
R05661	5-DEHYDRO-2-DEOXYGLUCONOKINASE-RXN
R02560	RXN-19618
R01403	RXN1G-395
R03333	3.1.4.43-RXN
R00236	ACETATE--COA-LIGASE-RXN
R03824	RXN-10644
R12383	RXN-19698
R01954	RXN-10
R10430	RXN-14164
R09462	RXN-16219
R01019	1.2.99.3-RXN
R05884	RXN0-884
R03887	RXN-8840
R08905	RXN-13213
R04314	RXN-17824
R08666	RXN-18164
R05152	RXN-14152
R10788	RXN-12158
R07002	RXN-18407
R09664	RXN-8852
R06309	1.14.13.76-RXN
R03767	AMINOGLYCOSIDE-N3-ACETYLTRANSFERASE-RXN
R11710	RXN-18419
R09401	RXN-8087
R03860	RXN-19982
R01881	CREATINE-KINASE-RXN
R11804	RXNQT-4337
R04100	ENOYL-COA-DELTA-ISOM-RXN
R10296	RXN-14434
R01058	RXN-15754
R09470	RXN-9344
R04476	2.8.2.7-RXN
R11085	RXN-16295
R02624	MCPMETEST-RXN
R01304	2.4.1.194-RXN
R02207	1.1.1.149-RXN
R09601	RXN-11783
R10612	RXN-14937
R01678	BETAGALACTOSID-RXN
R00595	RXN-11859
R02294	ADENPHOSPHOR-RXN
R09723	RXN-11469
R11229	RXN-16736
R10527	RXN-14820
R02972	PANTOTHENOYLCYSTEINE-DECARBOXYLASE-RXN
R09787	1.20.98.1-RXN
R10117	RXN-13009
R02164	SUCCINATE-DEHYDROGENASE-UBIQUINONE6-RXN
R00918	ERYTHRONOLIDE-SYNTHASE-RXN
R01229	HYPOXANPRIBOSYLTRAN-RXN
R07738	RXN-13699
R04264	1.1.1.181-RXN
R06547	RXN-13966
R10098	RXN-13075
R02980	TROPOMYOSIN-KINASE-RXN
R02668	RXN-17500
R00390	RXN-9644
R03810	25-DIOXOPIPERAZINE-HYDROLASE-RXN
R08218	SERINE--TRNA-LIGASE-RXN
R11215	RXN-16963
R12157	RXN-19530
R07215	1.14.21.6-RXN
R08050	RXN-18394
R00199	PEPSYNTH-RXN
R05722	1.14.11.18-RXN
R02056	2.1.1.17-RXN
R01662	BISPHOSPHOGLYCERATE-MUTASE-RXN
R03187	3.5.2.14-RXN
R01172	RXN-15729
R06518	RXN-20504
R09489	RXN-21482
R01278	RXN66-482
R11478	RXN-17996
R02060	5.4.2.10-RXN
R00694	RXN-11737
R01127	IMPCYCLOHYDROLASE-RXN
R01835	RXN-16513
R07446	RXN-22864
R02417	QUESTIN-MONOOXYGENASE-RXN
R02328	DTDPGLUCOSEPP-RXN
R00383	THIOESTER-RXN
R12149	RXN-13043
R04328	RXN-13712
R02111	RXN-14284
R11234	RXN-9145
R05072	2.8.1.5-RXN
R02776	RXN-14184
R07538	RXN-11652
R02596	RXN-15288
R00906	BETA-ALANOPINE-DEHYDROGENASE-RXN
R01945	RXN-2601
R01449	PROPIONLACT-RXN
R02207	RXN-21986
R11479	RXN-17961
R01166	RXN-6622
R02569	RXN0-1133
R05140	RXN-9068
R07445	RXN-22827
R01166	RXN0-6978
R04113	3.5.1.72-RXN
R06200	RXN-2043
R02685	RXN-20678
R06387	RXN-15253
R11351	RXN-17510
R06275	RXN-7793
R06786	RXN-10040
R01803	1.14.18.2-RXN
R00100	RXN-11195
R10004	RXN-8599
R03889	RXN-8837
R03520	1.1.1.231-RXN
R01045	GLYCEROL-DEHYDROGENASE-ACCEPTOR-RXN
R00652	METHIONINE--GLYOXYLATE-TRANSAMINASE-RXN
R07002	RXN-18405
R07965	RXN-11518
R10924	RXN-13508
R09903	RXN-12593
R04332	GLUCURONOXYLAN-4-O-METHYLTRANSFERASE-RXN
R00927	RXN-12561
R01239	PHENOL-O-METHYLTRANSFERASE-RXN
R02025	1.8.4.14-RXN
R12917	2.1.1.137-RXN
R01717	ISOCHORSYN-RXN
R01930	3.12.1.1-RXN
R05984	RXN-19006
R00848	RXN-15740
R06872	RXN-13734
R00856	RXN-23656
R03788	2.1.1.62-RXN
R07319	5.1.3.21-RXN
R00406	RXN-8987
R10772	RXN-14637
R06076	RXN2DNV-31
R11944	RXN-18529
R03438	RXN-16044
R08566	2-OXOBUTYRATE-SYNTHASE-RXN
R08409	PLASTOQUINOL--PLASTOCYANIN-REDUCTASE-RXN
R13129	RXN-8137
R09375	RXN-14171
R06157	ENDOGLYCOSYLCERAMIDASE-RXN
R08543	RXN-8648
R01383	RXN-14361
R11492	RXN-17690
R05510	RXN-9890
R02822	RXN-23424
R11527	RXN-19711
R02112	RXN-15909
R13133	RXN-18221
R02234	CYCLOHEXANONE-DEHYDROGENASE-RXN
R02131	RXN-21974
R09623	RXN-8429
R09823	RXN-12800
R07798	2.8.2.32-RXN
R06312	RXN-8528
R01757	L-ARABINOSE-1-DEHYDROGENASE-RXN
R06044	2.4.1.216-RXN
R01396	LYSINE-CARBAMOYLTRANSFERASE-RXN
R06132	ETHAMLY-RXN
R06048	2.4.1.220-RXN
R09736	RXN-9361
R10011	RXN-13083
R11310	BETA-PHOSPHOGLUCOMUTASE-RXN
R12360	RXN-20115
R08549	2OXOGLUTARATEDEH-RXN
R06138	AGMATINE-DEIMINASE-RXN
R04549	RXN-22239
R07345	1.1.1.199-RXN
R12478	RXN-19539
R10594	RXN-14837
R00955	GALACTURIDYLYLTRANS-RXN
R04472	RXN-1226
R03145	RXN-11496-YEAST
R08909	RXN-13217
R04273	PEPTIDYLPROLYL-ISOMERASE-RXN
R13015	RXN-22839
R01100	RXN-19765
R00103	RXN0-385
R02294	INOPHOSPHOR-RXN
R10671	RXN-13187
R03671	D-FUCONATE-HYDRATASE-RXN
R07421	RXN-6682
R03158	RXN-13721
R06801	RXN-7834
R10439	RXN-22160
R10667	RXN-15264
R01166	RXN0-6984
R04084	S-NORLAUDANOSOLINE-SYNTHASE-RXN
R01383	RXN-10618
R04178	RXN-17517
R01063	1.2.1.13-RXN
R03738	RXN-19641
R03224	RXN-21223
R11399	2.4.1.109-RXN
R00184	3.6.1.17-RXN
R05962	2.4.1.79-RXN
R06376	RXN-9389
R10445	RXN-14407
R11710	RXN-18413
R03411	2.1.1.79-RXN
R09737	RXN-11754
R11163	RXN-17496
R00891	RXN-19038
R11917	RXN-19274
R08970	RXN-10050
R06966	R122-RXN
R07158	RXN-21602
R02268	THROMBOXANE-A-SYNTHASE-RXN
R10584	RXN-8416
R05283	6-HYDROXYHEXANOATE-OXIDATION-RXN
R04126	ALKYLGLYCEROL-KINASE-RXN
R05305	1.1.1.259-RXN
R12207	RXN-12366
R06759	RXN-14670
R07644	ENTMULTI-RXN
R10936	RXN-12573
R06968	RXN-8016
R04319	RXN-20995
R00238	RXN-21768
R10131	RXN-13069
R00406	2.8.3.7-RXN
R07152	RXN-9926
R00385	RXN-14194
R01837	RXN66-354
R02954	BIOCHANIN-A-REDUCTASE-RXN
R06807	2.1.1.155-RXN
R02208	RXN-22004
R07786	RXN-11529
R09286	RXN-9086
R09191	RXN-17978
R09561	RXN-6702
R04316	RXN-18434
R01811	RXN-22515
R00611	SARCOSINE-DEHYDROGENASE-RXN
R00832	RXN-7561
R03342	PHENYLPYRUVATE-TAUTOMERASE-RXN
R04641	PYRITHIAMIN-DEAMINASE-RXN
R10256	RXN-16778
R04495	RXN-15276
R06387	RXN-9395
R04321	RXN-20533
R01589	METHYLGUANIDINASE-RXN
R11610	RXN-7813
R09374	RXN-10056
R10117	RXN-23643
R05819	1.3.7.3-RXN
R01461	RXN-20221
R09833	RXN0-6957
R09705	5.3.3.15-RXN
R04929	RXN-12720
R05687	1.1.1.266-RXN
R12287	RXN-17315
R03072	ISONOCARDICIN-SYNTHASE-RXN
R02402	GLUTARATE--COA-LIGASE-RXN
R11653	RXN-17504
R12566	RXN-21005
R00085	RXN-14200
R12379	RXN-22203
R09520	RXN-13750
R10117	RXN-16631
R08939	RXN-10022
R10136	RXN-10892
R09596	RXN-12042
R05983	2.4.1.101-RXN
R02051	PHOSCHOL-RXN
R04153	2.1.1.3-RXN
R08578	6.1.1.26-RXN
R08697	RXN-8617
R11862	RXN-19023
R04058	RXN-19145
R05884	ISPH2-RXN
R09751	RXN-12316
R08620	RXN-18196
R10271	RXN-13761
R04567	UDPNACETYLGLUCOSAMACYLTRANS-RXN
R06243	5.4.99.15-RXN
R07521	RXN-10669
R00366	RXN-8163
R00973	URACIL-5-CARBOXYLATE-DECARBOXYLASE-RXN
R05150	1.3.1.54-RXN
R02768	RXN-21621
R04950	RXN-19733
R00014	ACETOOHBUTSYN-RXN
R04338	CYSTEINE-CONJUGATE-TRANSAMINASE-RXN
R11850	RXN-18890
R05397	RXN-9907
R11610	RXN-18444
R09879	RXN-12820
R01838	RXN-21984
R07935	RXN-14772
R03626	RXN-23442
R12651	RXN-21281
R09594	RXN-11103
R00292	2.4.1.242-RXN
R12514	RXN-6642
R05266	RXN-661
R09831	RXN-12178
R08538	RXN-8448
R05296	3.7.1.9-RXN
R04771	S-ADENMETSYN-RXN
R02204	L-PIPECOLATE-OXIDASE-RXN
R03712	ALBENDAZOLE-MONOOXYGENASE-RXN
R11527	RXNQT-4375
R08871	RXN-9382
R01703	FATTY-ACID-PEROXIDASE-RXN
R01626	RXN-23752
R12570	RXN-22617
R09646	RXN-10044
R07134	1.1.1.250-RXN
R09717	3-HYDROXYASPARTATE-ALDOLASE-RXN
R03789	QUEUOSINE-TRNA-RIBOSYLTRANSFERASE-RXN
R05646	RXN0-4341
R12749	RXN-20988
R00782	RXN-19556
R01000	L-LACTATE-DEHYDROGENASE-RXN
R00326	CARBOXYLATE-REDUCTASE-RXN
R06132	PHENYLALANINE-AMMONIA-LYASE-RXN
R09660	RXN-10035
R09788	RXN-10635
R03361	RXN-20526
R12969	RXN-22888
R02450	1.2.1.58-RXN
R02318	ISOCITRATE-EPIMERASE-RXN
R04387	1.1.1.229-RXN
R00858	SULFITE-REDUCT-RXN
R00161	FADSYN-RXN
R01522	RXN-13741
R10722	RXN-15310
R10706	2.7.7.61-RXN
R10160	RXN-7866
R03854	4.1.1.64-RXN
R06983	RXN-2962
R10716	RXN-11597
R03827	RXN-14425
R11601	RXN2DNV-35
R07939	RXN-11516
R10401	RXN-9488
R11335	RXN-21817
R03083	3-DEHYDROQUINATE-SYNTHASE-RXN
R10222	RXN-16245
R01706	RXN-21638
R02935	R165-RXN
R03566	PHENOL-2-MONOOXYGENASE-RXN
R00494	RXN-12618
R03574	RXN-5021
R00782	RXN-19550
R05442	TOLUENE-SIDE-CHAIN-MONOOXYGENASE-RXN
R06815	RXN-13956
R03626	RXN-23428
R12795	RXN-20520
R07373	1.14.13.101-RXN
R03477	2.1.4.2-RXN
R08527	RXN66-499
R00150	CARBAMATE-KINASE-RXN
R10117	RXN-10660
R05305	RXN-21784
R01181	ISOBUTYRYL-COA-MUTASE-RXN
R12626	RXN-21143
R02716	RXN-18017
R07760	RXN-14494
R06124	L-GLUTAMATE-OXIDASE-RXN
R08352	6.3.1.9-RXN
R12799	RXN66-471
R12469	RXN-20005
R09335	RXN-14688
R04920	ETHANOLAMINEPHOSPHOTRANSFERASE-RXN
R09420	RXN-12085
R10105	RXN-13089
R09395	RXN-18694
R12746	RXN-18663
R01609	3-ACI-NITROPROPANOATE-OXIDASE-RXN
R09400	RXN-20712
R12514	RXN-19543
R01241	RXN-20738
R10962	RXN-15304
R01145	MONOMETHYL-SULFATASE-RXN
R04002	BUTYRATE-KINASE-RXN
R08619	RXN-2202
R11621	RXN-18008
R04657	RXN2DNV-3
R01049	PRPPSYN-RXN
R09682	RXN-698
R09505	RXN-11329
R00842	GLYC3PDEHYDROGBIOSYN-RXN
R00145	SERINE-DEHYDROGENASE-RXN
R03020	TRNA-PSEUDOURIDINE-SYNTHASE-I-RXN
R07706	RXN-16798
R01201	N-ACETYLGLUCOSAMINE-KINASE-RXN
R01253	RXN0-7008
R10760	RXN-15298
R01403	RXN-11478
R05651	RXN-2364
R07930	RXN-7843
R02991	RXN-10083
R05133	RXN0-6994
R02082	1.1.1.34-RXN
R09381	RXN-16032
R11349	RXN-17521
R01781	GLYCOLALDREDUCT-RXN
R02596	RXN-8635
R02768	RXN-21654
R00782	RXN-18212
R01457	RXN-4282
R07811	RXN-11554
R05225	R345-RXN
R04907	RXN-10908
R01882	PHOSPHOAMIDASE-RXN
R03829	2.4.1.32-RXN
R02627	2.1.1.85-RXN
R03697	RXN66-161
R00857	RXN-20556
R00827	RXN-10914
R04703	RXN-8183
R09381	RXN-17729
R09470	RXN-16403
R01835	RXN-23677
R02667	2.1.1.97-RXN
R05099	6-OXOHEXANOATE-OXIDATION-RXN
R01225	D-ALANINE-HYDROXYMETHYLTRANSFERASE-RXN
R02522	L-ARABINONATE-DEHYDRATASE-RXN
R09906	RXN-12841
R05640	RXN3O-130
R11958	RXN-18560
R12200	RXN-16275
R04439	RXN-16061
R09730	RXN-21511
R06560	RXN-4501
R03768	2.4.1.48-RXN
R08912	RXN-9933
R03862	RXN-17890
R12151	RXN-19264
R03086	ESTRADIOL-6-BETA-MONOOXYGENASE-RXN
R11955	RXN-18465
R04507	6.2.1.29-RXN
R10619	ALDOSE1EPIM-RXN
R09420	RXN-22008
R07034	RXN-23460
R10448	RXN-6723
R09472	RXN-13081
R06170	RXN-18239
R02907	SCYTALONE-DEHYDRATASE-RXN
R09757	RXN-8471
R01651	2KETO-3METHYLVALERATE-RXN
R01450	LACTATE-RACEMASE-RXN
R06783	RXN-12072
R12259	RXN-20043
R12099	RXN-18689
R10574	RXN-10064
R01087	MALEATE-ISOMERASE-RXN
R02159	FLAVONOL-3-SULFOTRANSFERASE-RXN
R02294	RXN-14029
R07059	1.1.1.271-RXN
R07758	RXN-13297
R01214	BRANCHED-CHAINAMINOTRANSFERLEU-RXN
R08892	RXN-13118
R04094	RXN-9946
R01741	RXN-14204
R04985	3-OCTAPRENYL-4-OHBENZOATE-DECARBOX-RXN
R10116	RXN-21670
R04314	2.1.1.63-RXN
R11929	RXN-18002
R03397	GDP-6-DEOXY-D-TALOSE-4-DEHYDROGENASE-RXN
R07002	RXN-19573
R11460	RXN-17765
R03251	1.3.1.18-RXN
R01801	PHOSPHAGLYPSYN-RXN
R00910	CARNOSINE-SYNTHASE-RXN
R02053	RXN-20543
R06354	RXN-19786
R01836	RXN-22014
R01888	KANAMYCIN-KINASE-RXN
R08899	RXN-13204
R00138	TRIPHOSPHATASE-RXN
R01697	D-SORBITOL-DEHYDROGENASE-RXN
R10296	RXN-14440
R10812	RXN-14928
R09641	RXN-11791
R04734	RXN-7908
R02974	SEPIAPTERIN-DEAMINASE-RXN
R10633	RXN0-7078
R09998	RXN-8098
R10656	RXN-15060
R03332	RXN-16261
R10608	RXN-16790
R00119	RXN-13973
R12940	RXN-22448
R03438	RXN-9670
R00236	RXN-18448
R01166	RXN0-6982
R06153	2.4.99.10-RXN
R09385	RXN-9408
R12789	RXN-22931
R09117	RXN-4883
R11409	RXN-17514
R02822	RXN-23006
R01945	2.3.1.133-RXN
R12165	RXN-19290
R12738	RXN-21864
R06815	RXN-8452
R01695	L-SORBOSE-OXIDASE-RXN
R00494	RXN-22398
R07715	RXN-1541
R02108	ALPHA-AMYL-RXN
R02260	1.1.1.283-RXN
R03667	8-OXOCOFORMYCIN-REDUCTASE-RXN
R12148	RXN-13623
R10546	RXN-14704
R10695	RXN-14910
R06250	RXN-2102
R12617	RXN-20729
R09711	RXN-12103
R12896	RXN0-7309
R01185	MYO-INOSITOL-1OR-4-MONOPHOSPHATASE-RXN
R01361	3-HYDROXYBUTYRATE-DEHYDROGENASE-RXN
R00414	RXN-9987
R10117	RXN-21687
R00782	RXN-19560
R01320	2.1.1.71-RXN
R04529	RXN-17082
R00145	GLYCINE-DEHYDROGENASE-RXN
R01336	CARBOXYMETHYLOXYSUCCINATE-LYASE-RXN
R01837	RXN-709
R01966	3.2.1.165-RXN
R12969	RXN-22892
R01154	SPERMACTRAN-RXN
R05146	RXN2B4Q-56
R01278	TRANSENOYLCOARED-RXN
R01302	CHORPYRLY-RXN
R06376	RXN-9429
R07445	RXN-7877
R02994	6-ENDO-HYDROXYCINEOLE-DEHYDROGENASE-RXN
R09860	RXN-12740
R05391	RXN-10100
R08570	KDPGALDOL-RXN
R02702	RXN-8664
R02637	RXN0-703
R04400	1.1.3.36-RXN
R11108	RXN-8390
R13121	RXN-18228
R12632	RXN-21046
R01779	RXN-22218
R01481	RXN-23188
R12936	RXN-22424
R02596	RXN-14240
R03019	2.5.1.25-RXN
R09942	RXN-12627
R03422	RXN-12059
R00853	2.4.1.137-RXN
R10870	RXN-11572
R06464	RXN-15099
R03631	PHYTANATE--COA-LIGASE-RXN
R10117	RXN-16619
R02027	RXN-17750
R03455	2.3.1.105-RXN
R12281	RXN-19165
R01596	RXN-20572
R02875	RXN-12337
R10221	RXN-3341
R12263	RXN-19059
R01448	D-LACTATE-2-SULFATASE-RXN
R01923	RXN-9918
R12657	RXN3O-102
R09592	6.3.2.29-RXN
R04864	ACYLGPEACYLTRANS-RXN
R10517	RXN-14692
R03165	UROGENIIISYN-RXN
R09737	RXN3O-54
R03687	1.3.99.18-RXN
R02203	RXN-16268
R05575	RXN-905
R01271	2.4.2.12-RXN
R09076	RXN-12089
R03904	DATPDGTP--DNA-PURINE-TRANSFERASE-RXN
R12004	RXN-19281
R04905	ACETYLSEROTONIN-O-METHYLTRANSFERASE-RXN
R09558	RXN-8939
R11842	RXN-18863
R02425	ALLANTOINASE-RXN
R09626	RXN-9963
R01403	RXN-21704
R05928	2.4.1.135-RXN
R08973	RXN-6687
R00238	RXN-14788
R08527	RXN-23478
R09663	RXN-21298
R04239	RXN-18454
R04681	RXN-22023
R04579	RXN-7021
R05632	SALICYLATE-1-MONOOXYGENASE-RXN
R00085	RXN-12200
R01647	4-HYDROXY-2-KETOPIMELATE-LYSIS-RXN
R02265	RXN-23454
R06469	RXN-7570
R06132	SERINE-SULFATE-AMMONIA-LYASE-RXN
R03059	LEUKOTRIENE-C4-SYNTHASE-RXN
R01526	RXN0-5116
R07706	RXN-16802
R12333	RXN-20063
R09254	RXN-14467
R12380	RXN-17323
R00526	FORMYLASPARTATE-DEFORMYLASE-RXN
R11804	RXN-2221
R03751	RXN-9393
R07671	RXN0-2461
R09462	RXN-11819
R10234	RXN-8458
R02630	RXN-15087
R04139	1.1.1.52-RXN
R10280	RXN-13142
R10116	RXN-9524
R07158	RXN-21606
R12288	RXN-17177
R04141	3.1.1.56-RXN
R00203	LACTALDDEHYDROG-RXN
R00264	RXN-14224
R12514	RXN-19591
R05292	1.3.1.67-RXN
R05683	1.1.1.264-RXN
R11894	CDPKIN-RXN
R00058	RXN-18851
R00949	PHOSPHOGLUCOKINASE-RXN
R05062	RXN-11333
R02054	RXN-20560
R04192	TUBULIN-N-ACETYLTRANSFERASE-RXN
R00435	RNA-DIRECTED-RNA-POLYMERASE-RXN
R10461	RXN-14458
R02436	RXN-13788
R00085	RXN-14198
R00390	RXN-13290
R01351	RXN-7952
R00100	CYTOCHROME-B5-REDUCTASE-RXN
R03983	RXN-19236
R07446	RXN-11533
R11257	RXN-10447
R06872	RXN-13112
R04671	RXN3O-203
R10495	RXN-13989
R11186	RXN-16281
R08193	PHOSACETYLGLUCOSAMINEMUT-RXN
R00448	1.14.13.59-RXN
R05226	RXN-22469
R09962	RXN-5109
R09806	RXN-12673
R12366	RXN-21830
R11638	RXN-18474
R03332	RXN-20538
R05777	RXN-10963
R12514	RXN-19566
R05876	2.3.1.160-RXN
R11015	RXN-15802
R01550	ISOPROPANOL-DEHYDROGENASE-NADP+-RXN
R02395	CARNITINE-3-DEHYDROGENASE-RXN
R09757	RXN-8475
R03255	LACTOSE6P-HYDROXY-RXN
R10174	RXN-13755
R12364	RXN-20047
R12517	RXN-20745
R00604	FORMALDEHYDE-DEHYDROGENASE-RXN
R07349	RXN-11696
R02113	RXN-12128
R13179	RXN-22898
R07759	RXN-13301
R01706	RXN-9548
R07767	RXN-14957
R01203	N-ACYLHEXOSAMINE-OXIDASE-RXN
R08895	RXN-13123
R12214	PUTTRANSAM-RXN
R02306	TRICHODIENE-SYNTHASE-RXN
R04074	RXN-11372
R02990	3-OXOADIPATE-COA-TRANSFERASE-RXN
R00534	GLYCOSULFATASE-RXN
R04519	RXN-11348
R00602	CATAL-RXN
R10953	RXN-7184
R02436	3.2.1.40-RXN
R02546	TARTRATE-EPIMERASE-RXN
R03641	STEROID-LACTONASE-RXN
R01587	N-METHYL-2-OXOGLUTARAMATE-HYDROLASE-RXN
R10559	RXN-7892
R02722	TRYPSYN-RXN
R09701	RXN-8885
R00628	RXN-13889
R03751	RXN-9443
R07758	RXN-20332
R02000	FERREDOXIN--NAD+-REDUCTASE-RXN
R10228	RXN-8684
R03434	RXN-7920
R11609	RXN-18442
R07034	1.11.1.12-RXN
R09796	GLYOXIII-RXN
R04548	RXN-18245
R02087	NANE-RXN
R01309	RXN-21069
R08224	RXN-10039
R05249	RXN-17557
R03866	RXN-23440
R10870	RXN-11615
R00162	2.7.11.24-RXN
R11165	RXN-15775
R03509	PRAISOM-RXN
R02978	RXN-12642
R03224	RXN-17776
R01185	RXN-10949
R04720	2.3.1.147-RXN
R03347	RXN-8443
R00390	RXN-16418
R11894	DADPKIN-RXN
R00447	L-LYSINE-OXIDASE-RXN
R02111	RXN-9025
R07776	RXN-3761
R04413	2.3.1.121-RXN
R01487	RXN-8580
R01348	RXN-20353
R04635	2.4.99.7-RXN
R10203	RXN-14709
R03224	RXN-2002
R12257	RXN-18576
R00025	RXN-16322
R06747	RXN-19066
R05223	RXN-19297
R08197	RXN-8956
R10115	RXN-9632
R02768	RXN-21625
R01540	ALTRODEHYDRAT-RXN
R02061	FARNESYLTRANSTRANSFERASE-RXN
R11630	RXN-15948
R11625	RXN-18503
R12153	RXN-8696
R07503	RXN-14921
R11439	RXN-9991
R02822	RXN-23495
R07648	RXN-8562
R04648	RXN-18256
R05735	6.4.1.6-RXN
R02668	3-HYDROXY-KYNURENINASE-RXN
R00473	MALYL-COA-LYASE-RXN
R03627	LINOLEATE-ISOMERASE-RXN
R10514	RXN-14698
R02108	RXN0-5181
R00775	GUANIDINOACETASE-RXN
R06516	SPHINGANINE-1-PHOSPHATE-ALDOLASE-RXN
R12527	RXN-20085
R03922	2.1.1.57-RXN
R05261	RXN-17339
R00782	RXN-19554
R12696	FUCPALDOL-RXN
R10691	RXN-12096
R03751	RXN-9432
R03473	GSADENYLATION-RXN
R06464	RXN-15107
R08572	GKI-RXN
R10668	RXN-12346
R05698	1.1.3.40-RXN
R00238	RXN-10699
R00494	RXN-19608
R03224	RXN-17785
R00366	1.4.3.19-RXN
R01793	RXN-14245
R11747	RXN-18078
R09484	RXN-11706
R00238	RXN-19804
R00883	MANNPGUANYLTRANGDP-RXN
R10153	RXN-13569
R01710	PMPOXI-RXN
R01384	UDP-GLUCURONATE-DECARBOXYLASE-RXN
R07582	3.1.3.76-RXN
R11876	RXN-15367
R00732	RXN-14476
R04691	RXN-13806
R09542	RXN-15479
R02053	RXN-23559
R02276	RXN-36
R07353	RXN-11181
R02864	SIROHEME-FERROCHELAT-RXN
R04198	RXN-14014
R01495	CERAMIDE-KINASE-RXN
R01403	RXN-9662
R01835	RXN-9726
R11479	RXN0-7014
R09860	RXN-12691
R00075	2.5.1.43-RXN
R12742	RXN-21847
R11807	RXN-18490
R04715	RXN-5141
R02683	RXN-23483
R03626	RXN-23027
R02114	2.3.1.43-RXN
R04148	RXN-19306
R00891	RXN66-562
R03945	RXN-15824
R12177	RXN-15431
R04323	AMINO-CARBOXYMUCONATE-SEMIALDEHYDE-RXN
R05397	RXN-10094
R08462	LIMONIN-D-RING-LACTONASE-RXN
R12333	RXN-20067
R03587	RXN-12616
R10625	RXN-14931
R04136	1.1.1.97-RXN
R05138	RXN-20763
R00944	FORMYLTHFDEFORMYL-RXN
R01892	MANNITOL-DEHYDROGENASE-CYTOCHROME-RXN
R01943	RXN-10919
R13016	RXN-22705
R06861	RXN-21040
R04711	RXN-20172
R08897	RXN-13146
R07761	RXN-20339
R05917	3.1.1.69-RXN
R04281	2.1.3.7-RXN
R00238	RXN-17116
R01096	RXN-14233
R08244	GMP-SYN-GLUT-RXN
R12514	RXN-19595
R10116	3-OXOACYL-ACP-REDUCT-RXN
R04433	RXN66-550
R06022	CELLODEXTRIN-PHOSPHORYLASE-RXN
R12071	RXN-19053
R09080	RXN-11565
R05624	3.2.1.65-RXN
R02615	STYRENE-OXIDE-ISOMERASE-RXN
R06217	RXN-23700
R12794	RXN-16854
R02027	PHOSPHOLIPASE-C-RXN
R06286	RXN1F-10
R00739	TYROSINE-23-AMINOMUTASE-RXN
R12669	RXN-9459
R01624	RXN3O-1803
R09590	6.3.1.12-RXN
R07061	RXN-12756
R04162	RXN-20566
R07347	RXN-7962
R05721	1.13.11.49-RXN
R02260	RXN-14686
R02111	RXN-21092
R03439	KYNURENINE-78-HYDROXYLASE-RXN
R09502	RXN-9944
R01404	RXN-21642
R01242	RXN-15587
R05226	RXN-22474
R01912	2.4.1.160-RXN
R02689	RXN-15117
R06735	RXN-8254
R01255	PROLINE-RACEMASE-RXN
R00392	RXN-17792
R09881	RXN-10967
R07530	RXN-19183
R12793	RXN-19813
R06361	2.3.1.164-RXN
R11547	RXN-17899
R01874	DCYSDESULF-RXN
R03565	VITEXIN-BETA-GLUCOSYLTRANSFERASE-RXN
R00383	RXN-10708
R02931	RXN-3542
R01204	GLUCOSAMINE-N-ACETYLTRANSFERASE-RXN
R01924	ACYLCARNITINE-HYDROLASE-RXN
R04695	1.5.1.27-RXN
R11001	RXN3O-4042
R00897	2.5.1.65-RXN
R02828	RXN-14726
R04401	PHOSICITDEHASE-RXN
R11173	RXN-19314
R04100	RXN-14804
R05630	RXN-8975
R11845	RXN-18885
R10940	RXN-16290
R02271	AMINOLEVULINATE-AMINOTRANSFERASE-RXN
R12238	RXN-18519
R10583	RXN-14939
R07290	RXN0-1382
R09586	RXN-12222
R05563	RXN-8930
R08396	RXN-17103
R12930	RXN-22574
R00585	SERINE--PYRUVATE-AMINOTRANSFERASE-RXN
R02992	4-PYRIDOXOLACTONASE-RXN
R08840	RXN-720
R03589	LUTEOLIN-7-O-GLUCORONOSYLTRANSFERASE-RXN
R02120	2.4.1.125-RXN
R01461	STEROL-O-ACYLTRANSFERASE-RXN
R07706	RXN-16796
R05320	RXN0-299
R12360	RXN-20105
R11002	RXN-14487
R03626	RXN-23472
R11155	RXN-17359
R02933	GALACTONOLACTONASE-RXN
R04587	RXN-22242
R05784	RXN-9412
R10135	RXN-13371
R12002	RXN-15808
R08901	RXN-13177
R03253	1.13.11.10-RXN
